,Unnamed: 0,name,nb_reviews,location,rating,header,content,date,responded,response_date,response,company,sentences
689,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could.
690,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine.
691,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,After standing there trying to call and using the online message service we couldn't reach anyone.
692,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer.
693,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,"At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late."
694,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,So the only other option was to buy a ticket for the next flight out so she could get her connecting flight.
695,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,"We have sent emails, messages and tried to reach their 0900 number but everything is locked down."
696,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,There is no one answering our messages.
697,32,Kleuzi,5,NL,1,Don't use this service,"Don't use this service. They have totally disconnected themselves from their customers. My wife was stranded in Seattle as there was a ticketing change. When we got to the airport the new airlines said they had no record of her first connectin flight only her 2nd and 3rd. We tried the main airlines that the trip was managed by but they couldn't help us because CheapTickets.nl was the only ones that could. They were able to see that the change in flights resulted in no ticket booked for the first leg but all other flights were fine. After standing there trying to call and using the online message service we couldn't reach anyone. The airline check-in agent said the counter was closing so he couldn't get her on the flight any longer. At that point, an agent from CheapTicket.nl finally answered our message and said he had a booking but it was already too late. So the only other option was to buy a ticket for the next flight out so she could get her connecting flight. We have sent emails, messages and tried to reach their 0900 number but everything is locked down. There is no one answering our messages. So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!",2020-09-21 10:12:29+00:00,0,,-,cheaptickets.nl,So I advise DO NOT BOOK YOUR TICKETS WITH CHEAPTICKET.NL AS YOU MAY GET STRANDED AND HAVE NO ONE TO CONTACT!
698,33,LittleMissSunshine,1,NL,1,Scammers: no refund and no contact available,Bought tickets to AMS to Bangkok and Ho Chi Minh to AMS for late March and then corona hit. There was one reply about rebooking but it was dead silent since then! So what? They just take my €1500 euros for free? Seriously pissed that there is no contact available!,2020-09-17 13:44:46+00:00,0,,-,cheaptickets.nl,Bought tickets to AMS to Bangkok and Ho Chi Minh to AMS for late March and then corona hit.
699,33,LittleMissSunshine,1,NL,1,Scammers: no refund and no contact available,Bought tickets to AMS to Bangkok and Ho Chi Minh to AMS for late March and then corona hit. There was one reply about rebooking but it was dead silent since then! So what? They just take my €1500 euros for free? Seriously pissed that there is no contact available!,2020-09-17 13:44:46+00:00,0,,-,cheaptickets.nl,There was one reply about rebooking but it was dead silent since then!
700,33,LittleMissSunshine,1,NL,1,Scammers: no refund and no contact available,Bought tickets to AMS to Bangkok and Ho Chi Minh to AMS for late March and then corona hit. There was one reply about rebooking but it was dead silent since then! So what? They just take my €1500 euros for free? Seriously pissed that there is no contact available!,2020-09-17 13:44:46+00:00,0,,-,cheaptickets.nl,They just take my €1500 euros for free?
701,33,LittleMissSunshine,1,NL,1,Scammers: no refund and no contact available,Bought tickets to AMS to Bangkok and Ho Chi Minh to AMS for late March and then corona hit. There was one reply about rebooking but it was dead silent since then! So what? They just take my €1500 euros for free? Seriously pissed that there is no contact available!,2020-09-17 13:44:46+00:00,0,,-,cheaptickets.nl,Seriously pissed that there is no contact available!
702,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,I bought two plane tickets with CheapTickets.
703,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Trip: Amsterdam-Paphos (Cyprus) .
704,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Flight number: HV 5517.
705,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Travel date: 10 July 2020.
706,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Travel time: 16:20-21:25.
707,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Airline: Transavia.
708,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,Reservation number: UFI8NK.
709,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,The flight was cancelled.
710,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,We were not notified in any way and found out about the cancellation on the airport.
711,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,We did not get a refund.
712,34,Hans Piena,1,NL,1,CheapTickets of Cheat Tickets?,"I bought two plane tickets with CheapTickets. Trip: Amsterdam-Paphos (Cyprus) . Flight number: HV 5517. Travel date: 10 July 2020. Travel time: 16:20-21:25. Airline: Transavia. Reservation number: UFI8NK. 1. The flight was cancelled. . 2. We were not notified in any way and found out about the cancellation on the airport. . 3. We did not get a refund. . . Please CheapTickets, give us the money back or else change your name in Cheat Tickets",2020-09-16 10:26:41+00:00,0,,-,cheaptickets.nl,"Please CheapTickets, give us the money back or else change your name in Cheat Tickets"
713,35,mohamed,3,NL,1,never again I lost/opgelicht   1500 euros,The worst place literally to buy a ticket they will do nothing they are terrible people they never help you and when you want to Contact them they are never available never buy a ticket. Het is de meest slechte meest waardeloze mensen ze zijn niet bereikbaar ze helpen je met niks en boven alles ze zijn de. Duurste op de markt.,2020-09-15 07:26:11+00:00,0,,-,cheaptickets.nl,The worst place literally to buy a ticket they will do nothing they are terrible people they never help you and when you want to Contact them they are never available never buy a ticket.
714,35,mohamed,3,NL,1,never again I lost/opgelicht   1500 euros,The worst place literally to buy a ticket they will do nothing they are terrible people they never help you and when you want to Contact them they are never available never buy a ticket. Het is de meest slechte meest waardeloze mensen ze zijn niet bereikbaar ze helpen je met niks en boven alles ze zijn de. Duurste op de markt.,2020-09-15 07:26:11+00:00,0,,-,cheaptickets.nl,Het is de meest slechte meest waardeloze mensen ze zijn niet bereikbaar ze helpen je met niks en boven alles ze zijn de.
715,35,mohamed,3,NL,1,never again I lost/opgelicht   1500 euros,The worst place literally to buy a ticket they will do nothing they are terrible people they never help you and when you want to Contact them they are never available never buy a ticket. Het is de meest slechte meest waardeloze mensen ze zijn niet bereikbaar ze helpen je met niks en boven alles ze zijn de. Duurste op de markt.,2020-09-15 07:26:11+00:00,0,,-,cheaptickets.nl,Duurste op de markt.
716,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,Don’t touch this company even if your life depended on it!!.
717,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,"I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather."
718,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. .
719,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,So there begins the debarcle of trying to get our money back.
720,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me.
721,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. .
722,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July .
723,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though .
724,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,No sign of any repayment and no response to my emails as usual.
725,36,Polly Smith,3,GB,1,Don’t touch this company even if your…,"Don’t touch this company even if your life depended on it!!. . I had flight booked to Iceland through one of their companies, Budgetair, on 14th February which were cancelled due to bad weather. Firstly they didn’t inform us the flight has been cancelled we heard from a friend who was also travelling and wisely booked directly with Icelandair.. . So there begins the debarcle of trying to get our money back. When they did deposit d to emails it was that they were waiting for Icelandair to refund to them before refund To me. Then they blamed the Covid crisis when my flights were cancelled before the pandemic took full hold.. . Finally I contacted Icelandair direct and they told me they had refund my money to Fudgeitair in June/July . . I contacted Couldn’tcareair and they said they refunded me on 9th July... but it takes a while to come through the bank ... surely not 6 weeks though . . No sign of any repayment and no response to my emails as usual. . I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!. . Update on previous review.... still no refund! Asked for bank details as original payment method failed... excuse after excuse 😡😡",2020-09-04 09:58:55+00:00,0,,-,cheaptickets.nl,I genuinely think this company hope that if they ignore you you will get fed up and go away and they can keep your money!!.
